code,name,parent_code,level,category,is_posting,is_active
523555,Gas,5235,4,Gasto,true,true,
523560,"Publicidad, propaganda y promoción",5235,4,Gasto,true,true,
523595,Otros,5235,4,Gasto,true,true,
523599,Ajustes por inflación,5235,4,Gasto,true,true,
5240,Gastos legales,52,3,Gasto,false,true,
524005,Notariales,5240,4,Gasto,true,true,
524010,Registro mercantil,5240,4,Gasto,true,true,
524015,Trámites y licencias,5240,4,Gasto,true,true,
524020,Aduaneros,5240,4,Gasto,true,true,
524025,Consulares,5240,4,Gasto,true,true,
524095,Otros,5240,4,Gasto,true,true,
524099,Ajustes por inflación,5240,4,Gasto,true,true,
5245,Mantenimiento y reparaciones,52,3,Gasto,false,true,
524505,Terrenos,5245,4,Gasto,true,true,
524510,Construcciones y edificaciones,5245,4,Gasto,true,true,
524515,Maquinaria y equipo,5245,4,Gasto,true,true,
524520,Equipo de oficina,5245,4,Gasto,true,true,
524525,Equipo de computación y comunicación,5245,4,Gasto,true,true,
524530,Equipo médico-científico,5245,4,Gasto,true,true,
524535,Equipo de hoteles y restaurantes,5245,4,Gasto,true,true,
524540,Flota y equipo de transporte,5245,4,Gasto,true,true,
524545,Flota y equipo fluvial y/o marítimo,5245,4,Gasto,true,true,
524550,Flota y equipo aéreo,5245,4,Gasto,true,true,
524555,Flota y equipo férreo,5245,4,Gasto,true,true,
524560,"Acueductos, plantas y redes",5245,4,Gasto,true,true,
524565,Armamento de vigilancia,5245,4,Gasto,true,true,
524570,Vías de comunicación,5245,4,Gasto,true,true,
524599,Ajustes por inflación,5245,4,Gasto,true,true,
5250,Adecuación e instalación,52,3,Gasto,false,true,
525005,Instalaciones eléctricas,5250,4,Gasto,true,true,
525010,Arreglos ornamentales,5250,4,Gasto,true,true,
525015,Reparaciones locativas,5250,4,Gasto,true,true,
525095,Otros,5250,4,Gasto,true,true,
525099,Ajustes por inflación,5250,4,Gasto,true,true,
5255,Gastos de viaje,52,3,Gasto,false,true,
525505,Alojamiento y manutención,5255,4,Gasto,true,true,
525510,Pasajes fluviales y/o marítimos,5255,4,Gasto,true,true,
525515,Pasajes aéreos,5255,4,Gasto,true,true,
525520,Pasajes terrestres,5255,4,Gasto,true,true,
525525,Pasajes férreos,5255,4,Gasto,true,true,
525595,Otros,5255,4,Gasto,true,true,
525599,Ajustes por inflación,5255,4,Gasto,true,true,
5260,Depreciaciones,52,3,Gasto,false,true,
526005,Construcciones y edificaciones,5260,4,Gasto,true,true,
526010,Maquinaria y equipo,5260,4,Gasto,true,true,
526015,Equipo de oficina,5260,4,Gasto,true,true,
526020,Equipo de computación y comunicación,5260,4,Gasto,true,true,
526025,Equipo médico-científico,5260,4,Gasto,true,true,
526030,Equipo de hoteles y restaurantes,5260,4,Gasto,true,true,
526035,Flota y equipo de transporte,5260,4,Gasto,true,true,
526040,Flota y equipo fluvial y/o marítimo,5260,4,Gasto,true,true,
526045,Flota y equipo aéreo,5260,4,Gasto,true,true,
526050,Flota y equipo férreo,5260,4,Gasto,true,true,
526055,"Acueductos, plantas y redes",5260,4,Gasto,true,true,
526060,Armamento de vigilancia,5260,4,Gasto,true,true,
526065,Envases y empaques,5260,4,Gasto,true,true,
526099,Ajustes por inflación,5260,4,Gasto,true,true,
5265,Amortizaciones,52,3,Gasto,false,true,
526505,Vías de comunicación,5265,4,Gasto,true,true,
526510,Intangibles,5265,4,Gasto,true,true,
526515,Cargos diferidos,5265,4,Gasto,true,true,
526595,Otras,5265,4,Gasto,true,true,
526599,Ajustes por inflación,5265,4,Gasto,true,true,
5270,Financieros-reajuste del sistema,52,3,Gasto,false,true,
527099,Ajustes por inflación,5270,4,Gasto,true,true,
5275,Pérdidas método de participación,52,3,Gasto,false,true,
527505,De sociedades anónimas y/o asimiladas,5275,4,Gasto,true,true,
527510,De sociedades limitadas y/o asimiladas,5275,4,Gasto,true,true,
5295,Diversos,52,3,Gasto,false,true,
529505,Comisiones,5295,4,Gasto,true,true,
529510,"Libros, suscripciones, periódicos y revistas",5295,4,Gasto,true,true,
529515,Música ambiental,5295,4,Gasto,true,true,
529520,Gastos de representación y relaciones públicas,5295,4,Gasto,true,true,
529525,Elementos de aseo y cafetería,5295,4,Gasto,true,true,
529530,"Útiles, papelería y fotocopias",5295,4,Gasto,true,true,
529535,Combustibles y lubricantes,5295,4,Gasto,true,true,
529540,Envases y empaques,5295,4,Gasto,true,true,
529545,Taxis y buses,5295,4,Gasto,true,true,
529550,Estampillas,5295,4,Gasto,true,true,
529555,Microfilmación,5295,4,Gasto,true,true,
529560,Casino y restaurante,5295,4,Gasto,true,true,
529565,Parqueaderos,5295,4,Gasto,true,true,
529570,Indemnización por daños a terceros,5295,4,Gasto,true,true,
529575,Pólvora y similares,5295,4,Gasto,true,true,
529595,Otros,5295,4,Gasto,true,true,
529599,Ajustes por inflación,5295,4,Gasto,true,true,
5299,Provisiones,52,3,Gasto,false,true,
529905,Inversiones,5299,4,Gasto,true,true,
529910,Deudores,5299,4,Gasto,true,true,
529915,Inventarios,5299,4,Gasto,true,true,
529920,"Propiedades, planta y equipo",5299,4,Gasto,true,true,
529995,Otros activos,5299,4,Gasto,true,true,
529999,Ajustes por inflación,5299,4,Gasto,true,true,
53,No operacionales,5,2,Gasto,false,true,
5305,Financieros,53,3,Gasto,false,true,
530505,Gastos bancarios,5305,4,Gasto,true,true,
530510,Reajuste monetario-UPAC (hoy UVR),5305,4,Gasto,true,true,
530515,Comisiones,5305,4,Gasto,true,true,
530520,Intereses,5305,4,Gasto,true,true,
530525,Diferencia en cambio,5305,4,Gasto,true,true,
530530,Gastos en negociación certificados de cambio,5305,4,Gasto,true,true,
530535,Descuentos comerciales condicionados,5305,4,Gasto,true,true,
530540,Gastos manejo y emisión de bonos,5305,4,Gasto,true,true,
530545,Prima amortizada,5305,4,Gasto,true,true,
530595,Otros,5305,4,Gasto,true,true,
530599,Ajustes por inflación,5305,4,Gasto,true,true,
5310,Pérdida en venta y retiro de bienes,53,3,Gasto,false,true,
531005,Venta de inversiones,5310,4,Gasto,true,true,
531010,Venta de cartera,5310,4,Gasto,true,true,
531015,"Venta de propiedades, planta y equipo",5310,4,Gasto,true,true,
531020,Venta de intangibles,5310,4,Gasto,true,true,
531025,Venta de otros activos,5310,4,Gasto,true,true,
531030,"Retiro de propiedades, planta y equipo",5310,4,Gasto,true,true,
531035,Retiro de otros activos,5310,4,Gasto,true,true,
531040,Pérdidas por siniestros,5310,4,Gasto,true,true,
531095,Otros,5310,4,Gasto,true,true,
531099,Ajustes por inflación,5310,4,Gasto,true,true,
5313,Pérdidas método de participación,53,3,Gasto,false,true,
531305,De sociedades anónimas y/o asimiladas,5313,4,Gasto,true,true,
531310,De sociedades limitadas y/o asimiladas,5313,4,Gasto,true,true,
5315,Gastos extraordinarios,53,3,Gasto,false,true,
531505,Costas y procesos judiciales,5315,4,Gasto,true,true,
531510,Actividades culturales y cívicas,5315,4,Gasto,true,true,
531515,Costos y gastos de ejercicios anteriores,5315,4,Gasto,true,true,
531520,Impuestos asumidos,5315,4,Gasto,true,true,
531595,Otros,5315,4,Gasto,true,true,
531599,Ajustes por inflación,5315,4,Gasto,true,true,
5395,Gastos diversos,53,3,Gasto,false,true,
539505,Demandas laborales,5395,4,Gasto,true,true,
539510,Demandas por incumplimiento de contratos,5395,4,Gasto,true,true,
539515,Indemnizaciones,5395,4,Gasto,true,true,
539520,"Multas, sanciones y litigios",5395,4,Gasto,true,true,
539525,Donaciones,5395,4,Gasto,true,true,
539530,Constitución de garantías,5395,4,Gasto,true,true,
539535,Amortización de bienes entregados en comodato,5395,4,Gasto,true,true,
539595,Otros,5395,4,Gasto,true,true,
539599,Ajustes por inflación,5395,4,Gasto,true,true,
54,Impuesto de renta y complementarios,5,2,Gasto,false,true,
5405,Impuesto de renta y complementarios,54,3,Gasto,false,true,
540505,Impuesto de renta y complementarios,5405,4,Gasto,true,true,
59,Ganancias y pérdidas,5,2,Gasto,false,true,
5905,Ganancias y pérdidas,59,3,Gasto,false,true,
590505,Ganancias y pérdidas,5905,4,Gasto,true,true,
6,Costos de ventas,,1,Costo,false,true,
61,Costo de ventas y de prestación de servicios,6,2,Costo,false,true,
6105,"Agricultura, ganadería, caza y silvicultura",61,3,Costo,false,true,
610505,Cultivo de cereales,6105,4,Costo,true,true,
610510,"Cultivos de hortalizas, legumbres y plantas ornamentales",6105,4,Costo,true,true,
610515,"Cultivos de frutas, nueces y plantas aromáticas",6105,4,Costo,true,true,
610520,Cultivo de café,6105,4,Costo,true,true,
610525,Cultivo de flores,6105,4,Costo,true,true,
610530,Cultivo de caña de azúcar,6105,4,Costo,true,true,
610535,Cultivo de algodón y plantas para material textil,6105,4,Costo,true,true,
610540,Cultivo de banano,6105,4,Costo,true,true,
610545,Otros cultivos agrícolas,6105,4,Costo,true,true,
610550,"Cría de ovejas, cabras, asnos, mulas y burdéganos",6105,4,Costo,true,true,
610555,Cría de ganado caballar y vacuno,6105,4,Costo,true,true,
610560,Producción avícola,6105,4,Costo,true,true,
610565,Cría de otros animales,6105,4,Costo,true,true,
610570,Servicios agrícolas y ganaderos,6105,4,Costo,true,true,
610575,Actividad de caza,6105,4,Costo,true,true,
610580,Actividad de silvicultura,6105,4,Costo,true,true,
610595,Actividades conexas,6105,4,Costo,true,true,
610599,Ajustes por inflación,6105,4,Costo,true,true,
6110,Pesca,61,3,Costo,false,true,
611005,Actividad de pesca,6110,4,Costo,true,true,
611010,Explotación de criaderos de peces,6110,4,Costo,true,true,
611095,Actividades conexas,6110,4,Costo,true,true,
611099,Ajustes por inflación,6110,4,Costo,true,true,
6115,Explotación de minas y canteras,61,3,Costo,false,true,
611505,Carbón,6115,4,Costo,true,true,
611510,Petróleo crudo,6115,4,Costo,true,true,
611512,Gas natural,6115,4,Costo,true,true,
611514,Servicios relacionados con extracción de petróleo y gas,6115,4,Costo,true,true,
611515,Minerales de hierro,6115,4,Costo,true,true,
611520,Minerales metalíferos no ferrosos,6115,4,Costo,true,true,
611525,"Piedra, arena y arcilla",6115,4,Costo,true,true,
611527,Piedras preciosas,6115,4,Costo,true,true,
611528,Oro,6115,4,Costo,true,true,
611530,Otras minas y canteras,6115,4,Costo,true,true,
611532,Prestación de servicios sector minero,6115,4,Costo,true,true,
611595,Actividades conexas,6115,4,Costo,true,true,
611599,Ajustes por inflación,6115,4,Costo,true,true,
6120,Industrias manufactureras,61,3,Costo,false,true,
612001,Producción y procesamiento de carnes y productos cárnicos,6120,4,Costo,true,true,
612002,Productos de pescado,6120,4,Costo,true,true,
612003,"Productos de frutas, legumbres y hortalizas",6120,4,Costo,true,true,
612004,Elaboración de aceites y grasas,6120,4,Costo,true,true,
612005,Elaboración de productos lácteos,6120,4,Costo,true,true,
612006,Elaboración de productos de molinería,6120,4,Costo,true,true,
612007,Elaboración de almidones y derivados,6120,4,Costo,true,true,
612008,Elaboración de alimentos para animales,6120,4,Costo,true,true,
612009,Elaboración de productos para panadería,6120,4,Costo,true,true,
612010,Elaboración de azúcar y melazas,6120,4,Costo,true,true,
612011,"Elaboración de cacao, chocolate y confitería",6120,4,Costo,true,true,
612012,Elaboración de pastas y productos farináceos,6120,4,Costo,true,true,
612013,Elaboración de productos de café,6120,4,Costo,true,true,
612014,Elaboración de otros productos alimenticios,6120,4,Costo,true,true,
612015,Elaboración de bebidas alcohólicas y alcohol etílico,6120,4,Costo,true,true,
612016,Elaboración de vinos,6120,4,Costo,true,true,
612017,Elaboración de bebidas malteadas y de malta,6120,4,Costo,true,true,
612018,Elaboración de bebidas no alcohólicas,6120,4,Costo,true,true,
612019,Elaboración de productos de tabaco,6120,4,Costo,true,true,
612020,Preparación e hilatura de fibras textiles y tejeduría,6120,4,Costo,true,true,
612021,Acabado de productos textiles,6120,4,Costo,true,true,
612022,Elaboración de artículos de materiales textiles,6120,4,Costo,true,true,
612023,Elaboración de tapices y alfombras,6120,4,Costo,true,true,
612024,"Elaboración de cuerdas, cordeles, bramantes y redes",6120,4,Costo,true,true,
612025,Elaboración de otros productos textiles,6120,4,Costo,true,true,
612026,Elaboración de tejidos,6120,4,Costo,true,true,
612027,Elaboración de prendas de vestir,6120,4,Costo,true,true,
612028,"Preparación, adobo y teñido de pieles",6120,4,Costo,true,true,
612029,"Curtido, adobo o preparación de cuero",6120,4,Costo,true,true,
612030,"Elaboración de maletas, bolsos y similares",6120,4,Costo,true,true,
612031,Elaboración de calzado,6120,4,Costo,true,true,
612032,"Producción de madera, artículos de madera y corcho",6120,4,Costo,true,true,
612033,"Elaboración de pasta y productos de madera, papel y cartón",6120,4,Costo,true,true,
612034,Ediciones y publicaciones,6120,4,Costo,true,true,
612035,Impresión,6120,4,Costo,true,true,
612036,Servicios relacionados con la edición y la impresión,6120,4,Costo,true,true,
612037,Reproducción de grabaciones,6120,4,Costo,true,true,
612038,Elaboración de productos de horno de coque,6120,4,Costo,true,true,
612039,Elaboración de productos de la refinación de petróleo,6120,4,Costo,true,true,
612040,Elaboración de sustancias químicas básicas,6120,4,Costo,true,true,
612041,Elaboración de abonos y compuestos de nitrógeno,6120,4,Costo,true,true,
612042,Elaboración de plástico y caucho sintético,6120,4,Costo,true,true,
612043,Elaboración de productos químicos de uso agropecuario,6120,4,Costo,true,true,
612044,"Elaboración de pinturas, tintas y masillas",6120,4,Costo,true,true,
612045,Elaboración de productos farmacéuticos y botánicos,6120,4,Costo,true,true,
612046,"Elaboración de jabones, detergentes y preparados de tocador",6120,4,Costo,true,true,
612047,Elaboración de otros productos químicos,6120,4,Costo,true,true,
612048,Elaboración de fibras,6120,4,Costo,true,true,
612049,Elaboración de otros productos de caucho,6120,4,Costo,true,true,
612050,Elaboración de productos de plástico,6120,4,Costo,true,true,
612051,Elaboración de vidrio y productos de vidrio,6120,4,Costo,true,true,
612052,"Elaboración de productos de cerámica, loza, piedra, arcilla y porcelana",6120,4,Costo,true,true,
612053,"Elaboración de cemento, cal y yeso",6120,4,Costo,true,true,
612054,"Elaboración de artículos de hormigón, cemento y yeso",6120,4,Costo,true,true,
612055,"Corte, tallado y acabado de la piedra",6120,4,Costo,true,true,
612056,Elaboración de otros productos minerales no metálicos,6120,4,Costo,true,true,
612057,Industrias básicas y fundición de hierro y acero,6120,4,Costo,true,true,
612058,Productos primarios de metales preciosos y de metales no ferrosos,6120,4,Costo,true,true,
612059,Fundición de metales no ferrosos,6120,4,Costo,true,true,
612060,Fabricación de productos metálicos para uso estructural,6120,4,Costo,true,true,
612061,"Forja, prensado, estampado, laminado de metal y pulvimetalurgia",6120,4,Costo,true,true,
612062,Revestimiento de metales y obras de ingeniería mecánica,6120,4,Costo,true,true,
612063,Fabricación de artículos de ferretería,6120,4,Costo,true,true,
612064,Elaboración de otros productos de metal,6120,4,Costo,true,true,
612065,Fabricación de maquinaria y equipo,6120,4,Costo,true,true,
612066,Fabricación de equipos de elevación y manipulación,6120,4,Costo,true,true,
612067,Elaboración de aparatos de uso doméstico,6120,4,Costo,true,true,
612068,Elaboración de equipo de oficina,6120,4,Costo,true,true,
612069,Elaboración de pilas y baterías primarias,6120,4,Costo,true,true,
612070,Elaboración de equipo de iluminación,6120,4,Costo,true,true,
612071,Elaboración de otros tipos de equipo eléctrico,6120,4,Costo,true,true,
612072,"Fabricación de equipos de radio, televisión y comunicaciones",6120,4,Costo,true,true,
612073,Fabricación de aparatos e instrumentos médicos,6120,4,Costo,true,true,
612074,Fabricación de instrumentos de medición y control,6120,4,Costo,true,true,
612075,Fabricación de instrumentos de óptica y equipo fotográfico,6120,4,Costo,true,true,
612076,Fabricación de relojes,6120,4,Costo,true,true,
612077,Fabricación de vehículos automotores,6120,4,Costo,true,true,
612078,Fabricación de carrocerías para automotores,6120,4,Costo,true,true,
612079,"Fabricación de partes, piezas y accesorios para automotores",6120,4,Costo,true,true,
612080,Fabricación y reparación de buques y otras embarcaciones,6120,4,Costo,true,true,
612081,Fabricación de locomotoras y material rodante para ferrocarriles,6120,4,Costo,true,true,
612082,Fabricación de aeronaves,6120,4,Costo,true,true,
612083,Fabricación de motocicletas,6120,4,Costo,true,true,
612084,Fabricación de bicicletas y sillas de ruedas,6120,4,Costo,true,true,
612085,Fabricación de otros tipos de transporte,6120,4,Costo,true,true,
612086,Fabricación de muebles,6120,4,Costo,true,true,
612087,Fabricación de joyas y artículos conexos,6120,4,Costo,true,true,
612088,Fabricación de instrumentos de música,6120,4,Costo,true,true,
612089,Fabricación de artículos y equipo para deporte,6120,4,Costo,true,true,
612090,Fabricación de juegos y juguetes,6120,4,Costo,true,true,
612091,Reciclamiento de desperdicios,6120,4,Costo,true,true,
612095,Productos de otras industrias manufactureras,6120,4,Costo,true,true,
612099,Ajustes por inflación,6120,4,Costo,true,true,
6125,"Suministro de electricidad, gas y agua",61,3,Costo,false,true,
612505,"Generación, captación y distribución de energía eléctrica",6125,4,Costo,true,true,
612510,Fabricación de gas y distribución de combustibles gaseosos,6125,4,Costo,true,true,
612515,"Captación, depuración y distribución de agua",6125,4,Costo,true,true,
612595,Actividades conexas,6125,4,Costo,true,true,
612599,Ajustes por inflación,6125,4,Costo,true,true,
6130,Construcción,61,3,Costo,false,true,
613005,Preparación de terrenos,6130,4,Costo,true,true,
613010,Construcción de edificios y obras de ingeniería civil,6130,4,Costo,true,true,
613015,Acondicionamiento de edificios,6130,4,Costo,true,true,
613020,Terminación de edificaciones,6130,4,Costo,true,true,
613025,Alquiler de equipo con operario,6130,4,Costo,true,true,
613095,Actividades conexas,6130,4,Costo,true,true,
613099,Ajustes por inflación,6130,4,Costo,true,true,
6135,Comercio al por mayor y al por menor,61,3,Costo,false,true,
613502,Venta de vehículos automotores,6135,4,Costo,true,true,
613504,"Mantenimiento, reparación y lavado de vehículos automotores",6135,4,Costo,true,true,
613506,"Venta de partes, piezas y accesorios de vehículos automotores",6135,4,Costo,true,true,
613508,"Venta de combustibles sólidos, líquidos, gaseosos",6135,4,Costo,true,true,
613510,"Venta de lubricantes, aditivos, llantas y lujos para automotores",6135,4,Costo,true,true,
613512,Venta a cambio de retribución o por contrata,6135,4,Costo,true,true,
613514,"Venta de insumos, materias primas agropecuarias y flores",6135,4,Costo,true,true,
613516,Venta de otros insumos y materias primas no agropecuarias,6135,4,Costo,true,true,
613518,Venta de animales vivos y cueros,6135,4,Costo,true,true,
613520,Venta de productos en almacenes no especializados,6135,4,Costo,true,true,
613522,Venta de productos agropecuarios,6135,4,Costo,true,true,
613524,"Venta de productos textiles, de vestir, de cuero y calzado",6135,4,Costo,true,true,
613526,Venta de papel y cartón,6135,4,Costo,true,true,
613528,"Venta de libros, revistas, elementos de papelería, útiles y textos escolares",6135,4,Costo,true,true,
613530,"Venta de juegos, juguetes y artículos deportivos",6135,4,Costo,true,true,
613532,Venta de instrumentos quirúrgicos y ortopédicos,6135,4,Costo,true,true,
613534,Venta de artículos en relojerías y joyerías,6135,4,Costo,true,true,
613536,Venta de electrodomésticos y muebles,6135,4,Costo,true,true,
613538,"Venta de productos de aseo, farmacéuticos, medicinales y artículos de tocador",6135,4,Costo,true,true,
613540,"Venta de cubiertos, vajillas, cristalería, porcelanas, cerámicas y otros artículos de uso doméstico",6135,4,Costo,true,true,
613542,"Venta de materiales de construcción, fontanería y calefacción",6135,4,Costo,true,true,
613544,Venta de pinturas y lacas,6135,4,Costo,true,true,
613546,Venta de productos de vidrios y marquetería,6135,4,Costo,true,true,
613548,Venta de herramientas y artículos de ferretería,6135,4,Costo,true,true,
613550,Venta de químicos,6135,4,Costo,true,true,
613552,"Venta de productos intermedios, desperdicios y desechos",6135,4,Costo,true,true,
613554,"Venta de maquinaria, equipo de oficina y programas de computador",6135,4,Costo,true,true,
613556,Venta de artículos en cacharrerías y misceláneas,6135,4,Costo,true,true,
613558,Venta de instrumentos musicales,6135,4,Costo,true,true,
613560,Venta de artículos en casas de empeño y prenderías,6135,4,Costo,true,true,
613562,Venta de equipo fotográfico,6135,4,Costo,true,true,
613564,Venta de equipo óptico y de precisión,6135,4,Costo,true,true,
613566,Venta de empaques,6135,4,Costo,true,true,
613568,Venta de equipo profesional y científico,6135,4,Costo,true,true,
613570,"Venta de loterías, rifas, chance, apuestas y similares",6135,4,Costo,true,true,
613572,Reparación de efectos personales y electrodomésticos,6135,4,Costo,true,true,
613595,Venta de otros productos,6135,4,Costo,true,true,
613599,Ajustes por inflación,6135,4,Costo,true,true,
6140,Hoteles y restaurantes,61,3,Costo,false,true,
614005,Hotelería,6140,4,Costo,true,true,
614010,Campamento y otros tipos de hospedaje,6140,4,Costo,true,true,
614015,Restaurantes,6140,4,Costo,true,true,
614020,Bares y cantinas,6140,4,Costo,true,true,
614095,Actividades conexas,6140,4,Costo,true,true,
614099,Ajustes por inflación,6140,4,Costo,true,true,
6145,"Transporte, almacenamiento y comunicaciones",61,3,Costo,false,true,
614505,Servicio de transporte por carretera,6145,4,Costo,true,true,
614510,Servicio de transporte por vía férrea,6145,4,Costo,true,true,
614515,Servicio de transporte por vía acuática,6145,4,Costo,true,true,
614520,Servicio de transporte por vía aérea,6145,4,Costo,true,true,
614525,Servicio de transporte por tuberías,6145,4,Costo,true,true,
614530,Manipulación de carga,6145,4,Costo,true,true,
614535,Almacenamiento y depósito,6145,4,Costo,true,true,
614540,Servicios complementarios para el transporte,6145,4,Costo,true,true,
614545,Agencias de viaje,6145,4,Costo,true,true,
614550,Otras agencias de transporte,6145,4,Costo,true,true,
614555,Servicio postal y de correo,6145,4,Costo,true,true,
614560,Servicio telefónico,6145,4,Costo,true,true,
614565,Servicio de telégrafo,6145,4,Costo,true,true,
614570,Servicio de transmisión de datos,6145,4,Costo,true,true,
614575,Servicio de radio y televisión por cable,6145,4,Costo,true,true,
614580,Transmisión de sonido e imágenes por contrato,6145,4,Costo,true,true,
614595,Actividades conexas,6145,4,Costo,true,true,
614599,Ajustes por inflación,6145,4,Costo,true,true,
6150,Actividad financiera,61,3,Costo,false,true,
615005,De inversiones,6150,4,Costo,true,true,
615010,De servicio de bolsa,6150,4,Costo,true,true,
615099,Ajustes por inflación,6150,4,Costo,true,true,
6155,"Actividades inmobiliarias, empresariales y de alquiler",61,3,Costo,false,true,
615505,Arrendamientos de bienes inmuebles,6155,4,Costo,true,true,
615510,Inmobiliarias por retribución o contrata,6155,4,Costo,true,true,
615515,Alquiler equipo de transporte,6155,4,Costo,true,true,
615520,Alquiler maquinaria y equipo,6155,4,Costo,true,true,
615525,Alquiler de efectos personales y enseres domésticos,6155,4,Costo,true,true,
615530,Consultoría en equipo y programas de informática,6155,4,Costo,true,true,
615535,Procesamiento de datos,6155,4,Costo,true,true,
615540,Mantenimiento y reparación de maquinaria de oficina,6155,4,Costo,true,true,
615545,Investigaciones científicas y de desarrollo,6155,4,Costo,true,true,
615550,Actividades empresariales de consultoría,6155,4,Costo,true,true,
615555,Publicidad,6155,4,Costo,true,true,
615560,Dotación de personal,6155,4,Costo,true,true,
615565,Investigación y seguridad,6155,4,Costo,true,true,
615570,Limpieza de inmuebles,6155,4,Costo,true,true,
615575,Fotografía,6155,4,Costo,true,true,
615580,Envase y empaque,6155,4,Costo,true,true,
615585,Fotocopiado,6155,4,Costo,true,true,
615590,Mantenimiento y reparación de maquinaria y equipo,6155,4,Costo,true,true,
615595,Actividades conexas,6155,4,Costo,true,true,
615599,Ajustes por inflación,6155,4,Costo,true,true,
6160,Enseñanza,61,3,Costo,false,true,
616005,Actividades relacionadas con la educación,6160,4,Costo,true,true,
616095,Actividades conexas,6160,4,Costo,true,true,
616099,Ajustes por inflación,6160,4,Costo,true,true,
6165,Servicios sociales y de salud,61,3,Costo,false,true,
616505,Servicio hospitalario,6165,4,Costo,true,true,
616510,Servicio médico,6165,4,Costo,true,true,
616515,Servicio odontológico,6165,4,Costo,true,true,
616520,Servicio de laboratorio,6165,4,Costo,true,true,
616525,Actividades veterinarias,6165,4,Costo,true,true,
616530,Actividades de servicios sociales,6165,4,Costo,true,true,
616595,Actividades conexas,6165,4,Costo,true,true,
616599,Ajustes por inflación,6165,4,Costo,true,true,
6170,"Otras actividades de servicios comunitarios, sociales y personales",61,3,Costo,false,true,
617005,Eliminación de desperdicios y aguas residuales,6170,4,Costo,true,true,
617010,Actividades de asociación,6170,4,Costo,true,true,
617015,Producción y distribución de filmes y videocintas,6170,4,Costo,true,true,
617020,Exhibición de filmes y videocintas,6170,4,Costo,true,true,
617025,Actividad de radio y televisión,6170,4,Costo,true,true,
617030,"Actividad teatral, musical y artística",6170,4,Costo,true,true,
617035,Grabación y producción de discos,6170,4,Costo,true,true,
617040,Entretenimiento y esparcimiento,6170,4,Costo,true,true,
617045,Agencias de noticias,6170,4,Costo,true,true,
617050,Lavanderías y similares,6170,4,Costo,true,true,
617055,Peluquerías y similares,6170,4,Costo,true,true,
617060,Servicios funerarios,6170,4,Costo,true,true,
617065,Zonas francas,6170,4,Costo,true,true,
617095,Actividades conexas,6170,4,Costo,true,true,
617099,Ajustes por inflación,6170,4,Costo,true,true,
62,Compras,6,2,Costo,false,true,
6205,De mercancías,62,3,Costo,false,true,
620599,Ajustes por inflación,6205,4,Costo,true,true,
6210,De materias primas,62,3,Costo,false,true,
621099,Ajustes por inflación,6210,4,Costo,true,true,
6215,De materiales indirectos,62,3,Costo,false,true,
621599,Ajustes por inflación,6215,4,Costo,true,true,
6220,Compra de energía,62,3,Costo,false,true,
622099,Ajustes por inflación,6220,4,Costo,true,true,
6225,Devoluciones en compras (CR),62,3,Costo,false,true,
622599,Ajustes por inflación,6225,4,Costo,true,true,
7,Costos de producción o de operación,,1,Costo de Producción,false,true,
71,Materia prima,7,2,Costo de Producción,true,true,
72,Mano de obra directa,7,2,Costo de Producción,true,true,
73,Costos indirectos,7,2,Costo de Producción,true,true,
74,Contratos de servicios,7,2,Costo de Producción,true,true,
8,Cuentas de orden deudoras,,1,Cuenta de Orden Deudora,false,true,
81,Derechos contingentes,8,2,Cuenta de Orden Deudora,false,true,
8105,Bienes y valores entregados en custodia,81,3,Cuenta de Orden Deudora,false,true,
810505,Valores mobiliarios,8105,4,Cuenta de Orden Deudora,true,true,
810510,Bienes muebles,8105,4,Cuenta de Orden Deudora,true,true,
810599,Ajustes por inflación,8105,4,Cuenta de Orden Deudora,true,true,
8110,Bienes y valores entregados en garantía,81,3,Cuenta de Orden Deudora,false,true,
811005,Valores mobiliarios,8110,4,Cuenta de Orden Deudora,true,true,
811010,Bienes muebles,8110,4,Cuenta de Orden Deudora,true,true,
811015,Bienes inmuebles,8110,4,Cuenta de Orden Deudora,true,true,
811020,Contratos de ganado en participación,8110,4,Cuenta de Orden Deudora,true,true,
811099,Ajustes por inflación,8110,4,Cuenta de Orden Deudora,true,true,
8115,Bienes y valores en poder de terceros,81,3,Cuenta de Orden Deudora,false,true,
811505,En arrendamiento,8115,4,Cuenta de Orden Deudora,true,true,
811510,En préstamo,8115,4,Cuenta de Orden Deudora,true,true,
811515,En depósito,8115,4,Cuenta de Orden Deudora,true,true,
811520,En consignación,8115,4,Cuenta de Orden Deudora,true,true,
811599,Ajustes por inflación,8115,4,Cuenta de Orden Deudora,true,true,
8120,Litigios y/o demandas,81,3,Cuenta de Orden Deudora,false,true,
812005,Ejecutivos,8120,4,Cuenta de Orden Deudora,true,true,
812010,Incumplimiento de contratos,8120,4,Cuenta de Orden Deudora,true,true,
8125,Promesas de compraventa,81,3,Cuenta de Orden Deudora,true,true,
8195,Diversas,81,3,Cuenta de Orden Deudora,false,true,
819505,Valores adquiridos por recibir,8195,4,Cuenta de Orden Deudora,true,true,
819595,Otras,8195,4,Cuenta de Orden Deudora,true,true,
819599,Ajustes por inflación,8195,4,Cuenta de Orden Deudora,true,true,
82,Deudoras fiscales,8,2,Cuenta de Orden Deudora,true,true,
83,Deudoras de control,8,2,Cuenta de Orden Deudora,false,true,
